Date,Time,c02,temperature
24/02/2005,22.00.00,-200,227
24/02/2005,23.00.00,-200,192
25/02/2005,00.00.00,-200,202
25/02/2005,01.00.00,-200,189
25/02/2005,02.00.00,-200,157
25/02/2005,03.00.00,-200,-200
25/02/2005,04.00.00,-200,97
25/02/2005,05.00.00,-200,100
25/02/2005,06.00.00,-200,146
25/02/2005,07.00.00,-200,175
25/02/2005,08.00.00,-200,-200
25/02/2005,09.00.00,-200,-200
25/02/2005,10.00.00,-200,190
25/02/2005,11.00.00,-200,166
25/02/2005,12.00.00,-200,153
25/02/2005,13.00.00,-200,167
25/02/2005,14.00.00,-200,137
25/02/2005,15.00.00,-200,140
25/02/2005,16.00.00,-200,150
25/02/2005,17.00.00,-200,152
25/02/2005,18.00.00,-200,177
25/02/2005,19.00.00,-200,189
25/02/2005,20.00.00,-200,195
25/02/2005,21.00.00,-200,179
25/02/2005,22.00.00,-200,188
25/02/2005,23.00.00,-200,170
26/02/2005,00.00.00,-200,161
26/02/2005,01.00.00,-200,145
26/02/2005,02.00.00,-200,136
26/02/2005,03.00.00,-200,-200
26/02/2005,04.00.00,-200,122
26/02/2005,05.00.00,-200,115
26/02/2005,06.00.00,-200,103
26/02/2005,07.00.00,-200,108
26/02/2005,08.00.00,-200,124
26/02/2005,09.00.00,-200,133
26/02/2005,10.00.00,-200,124
26/02/2005,11.00.00,-200,116
26/02/2005,12.00.00,-200,113
26/02/2005,13.00.00,-200,117
26/02/2005,14.00.00,-200,118
26/02/2005,15.00.00,-200,108
26/02/2005,16.00.00,-200,98
26/02/2005,17.00.00,-200,117
26/02/2005,18.00.00,-200,126
26/02/2005,19.00.00,-200,142
26/02/2005,20.00.00,-200,157
26/02/2005,21.00.00,-200,161
26/02/2005,22.00.00,-200,169
26/02/2005,23.00.00,-200,166
27/02/2005,00.00.00,-200,189
27/02/2005,01.00.00,-200,184
27/02/2005,02.00.00,-200,145
27/02/2005,03.00.00,-200,-200
27/02/2005,04.00.00,-200,119
27/02/2005,05.00.00,-200,87
27/02/2005,06.00.00,-200,77
27/02/2005,07.00.00,-200,112
27/02/2005,08.00.00,-200,118
27/02/2005,09.00.00,-200,124
27/02/2005,10.00.00,-200,144
27/02/2005,11.00.00,-200,128
27/02/2005,12.00.00,-200,120
27/02/2005,13.00.00,-200,131
27/02/2005,14.00.00,-200,115
27/02/2005,15.00.00,-200,82
27/02/2005,16.00.00,-200,100
27/02/2005,17.00.00,-200,111
27/02/2005,18.00.00,-200,132
27/02/2005,19.00.00,-200,155
27/02/2005,20.00.00,-200,181
27/02/2005,21.00.00,-200,155
27/02/2005,22.00.00,-200,105
27/02/2005,23.00.00,-200,119
28/02/2005,00.00.00,-200,150
28/02/2005,01.00.00,-200,94
28/02/2005,02.00.00,-200,56
28/02/2005,03.00.00,-200,-200
28/02/2005,04.00.00,-200,28
28/02/2005,05.00.00,-200,25
28/02/2005,06.00.00,-200,31
28/02/2005,07.00.00,-200,66
28/02/2005,08.00.00,-200,111
28/02/2005,09.00.00,-200,122
28/02/2005,10.00.00,-200,115
28/02/2005,11.00.00,-200,123
28/02/2005,12.00.00,-200,119
28/02/2005,13.00.00,-200,125
28/02/2005,14.00.00,-200,110
28/02/2005,15.00.00,-200,111
28/02/2005,16.00.00,-200,114
28/02/2005,17.00.00,-200,114
28/02/2005,18.00.00,-200,140
28/02/2005,19.00.00,-200,141
28/02/2005,20.00.00,-200,142
28/02/2005,21.00.00,-200,123
28/02/2005,22.00.00,-200,90
28/02/2005,23.00.00,-200,79
1/3/2005,00.00.00,-200,69
1/3/2005,01.00.00,-200,60
1/3/2005,02.00.00,-200,37
1/3/2005,03.00.00,-200,-200
1/3/2005,04.00.00,-200,27
1/3/2005,05.00.00,-200,30
1/3/2005,06.00.00,-200,33
1/3/2005,07.00.00,-200,84
1/3/2005,08.00.00,-200,147
1/3/2005,09.00.00,-200,143
1/3/2005,10.00.00,-200,122
1/3/2005,11.00.00,-200,109
1/3/2005,12.00.00,-200,95
1/3/2005,13.00.00,-200,94
1/3/2005,14.00.00,-200,102
1/3/2005,15.00.00,-200,107
1/3/2005,16.00.00,-200,113
1/3/2005,17.00.00,-200,110
1/3/2005,18.00.00,-200,116
1/3/2005,19.00.00,-200,148
1/3/2005,20.00.00,-200,156
1/3/2005,21.00.00,-200,159
1/3/2005,22.00.00,-200,116
1/3/2005,23.00.00,-200,110
2/3/2005,00.00.00,-200,102
2/3/2005,01.00.00,-200,93
2/3/2005,02.00.00,-200,67
2/3/2005,03.00.00,-200,-200
2/3/2005,04.00.00,-200,75
2/3/2005,05.00.00,-200,73
2/3/2005,06.00.00,-200,96
2/3/2005,07.00.00,-200,110
2/3/2005,08.00.00,-200,150
2/3/2005,09.00.00,-200,169
2/3/2005,10.00.00,-200,181
2/3/2005,11.00.00,-200,187
2/3/2005,12.00.00,-200,146
2/3/2005,13.00.00,-200,131
2/3/2005,14.00.00,-200,161
2/3/2005,15.00.00,-200,143
2/3/2005,16.00.00,-200,176
2/3/2005,17.00.00,-200,178
2/3/2005,18.00.00,-200,207
2/3/2005,19.00.00,-200,240
2/3/2005,20.00.00,-200,236
2/3/2005,21.00.00,-200,199
2/3/2005,22.00.00,-200,170
2/3/2005,23.00.00,-200,153
3/3/2005,00.00.00,-200,140
3/3/2005,01.00.00,-200,138
3/3/2005,02.00.00,-200,117
3/3/2005,03.00.00,-200,-200
3/3/2005,04.00.00,-200,119
3/3/2005,05.00.00,-200,108
3/3/2005,06.00.00,-200,121
3/3/2005,07.00.00,-200,136
3/3/2005,08.00.00,-200,175
3/3/2005,09.00.00,-200,211
3/3/2005,10.00.00,-200,186
3/3/2005,11.00.00,-200,177
3/3/2005,12.00.00,-200,147
3/3/2005,13.00.00,-200,150
3/3/2005,14.00.00,-200,148
3/3/2005,15.00.00,-200,151
3/3/2005,16.00.00,-200,151
3/3/2005,17.00.00,-200,165
3/3/2005,18.00.00,-200,197
3/3/2005,19.00.00,-200,228
3/3/2005,20.00.00,-200,196
3/3/2005,21.00.00,-200,192
3/3/2005,22.00.00,-200,161
3/3/2005,23.00.00,-200,156
4/3/2005,00.00.00,-200,158
4/3/2005,01.00.00,-200,154
4/3/2005,02.00.00,-200,138
4/3/2005,03.00.00,-200,-200
4/3/2005,04.00.00,-200,92
4/3/2005,05.00.00,-200,103
4/3/2005,06.00.00,-200,117
4/3/2005,07.00.00,-200,139
4/3/2005,08.00.00,-200,167
4/3/2005,09.00.00,-200,205
4/3/2005,10.00.00,-200,216
4/3/2005,11.00.00,-200,192
4/3/2005,12.00.00,-200,188
4/3/2005,13.00.00,-200,189
4/3/2005,14.00.00,-200,192
4/3/2005,15.00.00,-200,194
4/3/2005,16.00.00,-200,217
4/3/2005,17.00.00,-200,178
4/3/2005,18.00.00,-200,183
4/3/2005,19.00.00,-200,189
4/3/2005,20.00.00,-200,225
4/3/2005,21.00.00,-200,175
4/3/2005,22.00.00,-200,153
4/3/2005,23.00.00,-200,156
5/3/2005,00.00.00,-200,172
5/3/2005,01.00.00,-200,164
5/3/2005,02.00.00,-200,157
5/3/2005,03.00.00,-200,-200
5/3/2005,04.00.00,-200,136
5/3/2005,05.00.00,-200,110
5/3/2005,06.00.00,-200,128
5/3/2005,07.00.00,-200,132
5/3/2005,08.00.00,-200,156
5/3/2005,09.00.00,-200,185
5/3/2005,10.00.00,-200,121
5/3/2005,11.00.00,-200,117
5/3/2005,12.00.00,-200,133
5/3/2005,13.00.00,-200,136
5/3/2005,14.00.00,-200,162
5/3/2005,15.00.00,-200,132
5/3/2005,16.00.00,-200,162
5/3/2005,17.00.00,-200,159
5/3/2005,18.00.00,-200,156
5/3/2005,19.00.00,-200,177
5/3/2005,20.00.00,-200,185
5/3/2005,21.00.00,-200,199
5/3/2005,22.00.00,-200,166
5/3/2005,23.00.00,-200,152
6/3/2005,00.00.00,-200,170
6/3/2005,01.00.00,-200,160
6/3/2005,02.00.00,-200,100
6/3/2005,03.00.00,-200,-200
6/3/2005,04.00.00,-200,57
6/3/2005,05.00.00,-200,48
6/3/2005,06.00.00,-200,32
6/3/2005,07.00.00,-200,72
6/3/2005,08.00.00,-200,86
6/3/2005,09.00.00,-200,79
6/3/2005,10.00.00,-200,87
6/3/2005,11.00.00,-200,85
6/3/2005,12.00.00,-200,97
6/3/2005,13.00.00,-200,96
6/3/2005,14.00.00,-200,113
6/3/2005,15.00.00,-200,163
6/3/2005,16.00.00,-200,146
6/3/2005,17.00.00,-200,167
6/3/2005,18.00.00,-200,162
6/3/2005,19.00.00,-200,194
6/3/2005,20.00.00,-200,185
6/3/2005,21.00.00,-200,158
6/3/2005,22.00.00,-200,156
6/3/2005,23.00.00,-200,157
7/3/2005,00.00.00,-200,141
7/3/2005,01.00.00,-200,116
7/3/2005,02.00.00,-200,84
7/3/2005,03.00.00,-200,-200
7/3/2005,04.00.00,-200,34
7/3/2005,05.00.00,-200,45
7/3/2005,06.00.00,-200,59
7/3/2005,07.00.00,-200,99
7/3/2005,08.00.00,-200,165
7/3/2005,09.00.00,-200,168
7/3/2005,10.00.00,-200,169
7/3/2005,11.00.00,-200,162
7/3/2005,12.00.00,-200,155
7/3/2005,13.00.00,-200,136
7/3/2005,14.00.00,-200,124
7/3/2005,15.00.00,-200,158
7/3/2005,16.00.00,-200,167
7/3/2005,17.00.00,-200,176
7/3/2005,18.00.00,-200,204
7/3/2005,19.00.00,-200,209
7/3/2005,20.00.00,-200,224
7/3/2005,21.00.00,-200,211
7/3/2005,22.00.00,-200,174
7/3/2005,23.00.00,-200,181
8/3/2005,00.00.00,-200,157
8/3/2005,01.00.00,-200,154
8/3/2005,02.00.00,-200,147
8/3/2005,03.00.00,-200,-200
8/3/2005,04.00.00,-200,101
8/3/2005,05.00.00,-200,114
8/3/2005,06.00.00,-200,134
8/3/2005,07.00.00,-200,144
8/3/2005,08.00.00,-200,182
8/3/2005,09.00.00,-200,223
8/3/2005,10.00.00,-200,219
8/3/2005,11.00.00,-200,215
8/3/2005,12.00.00,-200,191
8/3/2005,13.00.00,-200,162
8/3/2005,14.00.00,-200,165
8/3/2005,15.00.00,-200,171
8/3/2005,16.00.00,-200,164
8/3/2005,17.00.00,-200,168
8/3/2005,18.00.00,-200,204
8/3/2005,19.00.00,-200,242
8/3/2005,20.00.00,-200,246
8/3/2005,21.00.00,-200,215
8/3/2005,22.00.00,-200,206
8/3/2005,23.00.00,-200,167
9/3/2005,00.00.00,-200,145
9/3/2005,01.00.00,-200,133
9/3/2005,02.00.00,-200,117
9/3/2005,03.00.00,-200,-200
9/3/2005,04.00.00,-200,90
9/3/2005,05.00.00,-200,112
9/3/2005,06.00.00,-200,120
9/3/2005,07.00.00,-200,141
9/3/2005,08.00.00,-200,190
9/3/2005,09.00.00,-200,215
9/3/2005,10.00.00,-200,215
9/3/2005,11.00.00,-200,235
9/3/2005,12.00.00,-200,194
9/3/2005,13.00.00,-200,159
9/3/2005,14.00.00,-200,123
9/3/2005,15.00.00,-200,121
9/3/2005,16.00.00,-200,102
9/3/2005,17.00.00,-200,114
9/3/2005,18.00.00,-200,168
9/3/2005,19.00.00,-200,207
9/3/2005,20.00.00,-200,199
9/3/2005,21.00.00,-200,192
9/3/2005,22.00.00,-200,148
9/3/2005,23.00.00,-200,137
10/3/2005,00.00.00,-200,123
10/3/2005,01.00.00,-200,109
10/3/2005,02.00.00,-200,98
10/3/2005,03.00.00,-200,-200
10/3/2005,04.00.00,-200,94
10/3/2005,05.00.00,-200,95
10/3/2005,06.00.00,-200,101
10/3/2005,07.00.00,-200,100
10/3/2005,08.00.00,-200,150
10/3/2005,09.00.00,-200,168
10/3/2005,10.00.00,-200,199
10/3/2005,11.00.00,-200,168
10/3/2005,12.00.00,-200,161
10/3/2005,13.00.00,-200,-200
10/3/2005,14.00.00,-200,145
10/3/2005,15.00.00,-200,148
10/3/2005,16.00.00,-200,131
10/3/2005,17.00.00,-200,137
10/3/2005,18.00.00,-200,163
10/3/2005,19.00.00,-200,219
10/3/2005,20.00.00,-200,245
10/3/2005,21.00.00,-200,229
10/3/2005,22.00.00,-200,184
10/3/2005,23.00.00,-200,151
11/3/2005,00.00.00,-200,133
11/3/2005,01.00.00,-200,135
11/3/2005,02.00.00,-200,111
11/3/2005,03.00.00,-200,90
11/3/2005,04.00.00,-200,91
11/3/2005,05.00.00,-200,89
11/3/2005,06.00.00,-200,89
11/3/2005,07.00.00,-200,117
11/3/2005,08.00.00,-200,141
11/3/2005,09.00.00,-200,189
11/3/2005,10.00.00,-200,211
11/3/2005,11.00.00,-200,235
11/3/2005,12.00.00,-200,162
11/3/2005,13.00.00,-200,172
11/3/2005,14.00.00,-200,182
11/3/2005,15.00.00,-200,180
11/3/2005,16.00.00,-200,156
11/3/2005,17.00.00,-200,168
11/3/2005,18.00.00,-200,181
11/3/2005,19.00.00,-200,226
11/3/2005,20.00.00,-200,231
11/3/2005,21.00.00,-200,222
11/3/2005,22.00.00,-200,165
11/3/2005,23.00.00,-200,151
12/3/2005,00.00.00,-200,174
12/3/2005,01.00.00,-200,145
12/3/2005,02.00.00,-200,147
12/3/2005,03.00.00,-200,134
12/3/2005,04.00.00,-200,85
12/3/2005,05.00.00,-200,55
12/3/2005,06.00.00,-200,65
12/3/2005,07.00.00,-200,84
12/3/2005,08.00.00,-200,88
12/3/2005,09.00.00,-200,109
12/3/2005,10.00.00,-200,130
12/3/2005,11.00.00,-200,137
12/3/2005,12.00.00,-200,145
12/3/2005,13.00.00,-200,128
12/3/2005,14.00.00,-200,129
12/3/2005,15.00.00,-200,105
12/3/2005,16.00.00,-200,114
12/3/2005,17.00.00,-200,146
12/3/2005,18.00.00,-200,156
12/3/2005,19.00.00,-200,152
12/3/2005,20.00.00,-200,201
12/3/2005,21.00.00,-200,221
12/3/2005,22.00.00,-200,157
12/3/2005,23.00.00,-200,114
13/03/2005,00.00.00,-200,107
13/03/2005,01.00.00,-200,113
13/03/2005,02.00.00,-200,118
13/03/2005,03.00.00,-200,69
13/03/2005,04.00.00,-200,63
13/03/2005,05.00.00,-200,61
13/03/2005,06.00.00,-200,42
13/03/2005,07.00.00,-200,68
13/03/2005,08.00.00,-200,120
13/03/2005,09.00.00,-200,112
13/03/2005,10.00.00,-200,148
13/03/2005,11.00.00,-200,160
13/03/2005,12.00.00,-200,164
13/03/2005,13.00.00,-200,159
13/03/2005,14.00.00,-200,110
13/03/2005,15.00.00,-200,82
13/03/2005,16.00.00,-200,102
13/03/2005,17.00.00,-200,119
13/03/2005,18.00.00,-200,135
13/03/2005,19.00.00,-200,215
13/03/2005,20.00.00,-200,211
13/03/2005,21.00.00,-200,172
13/03/2005,22.00.00,-200,166
13/03/2005,23.00.00,-200,168
14/03/2005,00.00.00,-200,134
14/03/2005,01.00.00,-200,122
14/03/2005,02.00.00,-200,123
14/03/2005,03.00.00,-200,104
14/03/2005,04.00.00,-200,90
14/03/2005,05.00.00,-200,85
14/03/2005,06.00.00,-200,103
14/03/2005,07.00.00,-200,127
14/03/2005,08.00.00,-200,163
14/03/2005,09.00.00,-200,155
14/03/2005,10.00.00,-200,170
14/03/2005,11.00.00,-200,141
14/03/2005,12.00.00,-200,123
14/03/2005,13.00.00,-200,124
14/03/2005,14.00.00,-200,126
14/03/2005,15.00.00,-200,128
14/03/2005,16.00.00,-200,158
14/03/2005,17.00.00,-200,177
14/03/2005,18.00.00,-200,225
14/03/2005,19.00.00,-200,234
14/03/2005,20.00.00,-200,227
14/03/2005,21.00.00,-200,192
14/03/2005,22.00.00,-200,158
14/03/2005,23.00.00,-200,149
15/03/2005,00.00.00,-200,140
15/03/2005,01.00.00,-200,79
15/03/2005,02.00.00,-200,69
15/03/2005,03.00.00,-200,72
15/03/2005,04.00.00,-200,58
15/03/2005,05.00.00,-200,59
15/03/2005,06.00.00,-200,88
15/03/2005,07.00.00,-200,110
15/03/2005,08.00.00,-200,151
15/03/2005,09.00.00,-200,158
15/03/2005,10.00.00,-200,194
15/03/2005,11.00.00,-200,181
15/03/2005,12.00.00,-200,161
15/03/2005,13.00.00,-200,143
15/03/2005,14.00.00,-200,142
15/03/2005,15.00.00,-200,146
15/03/2005,16.00.00,-200,166
15/03/2005,17.00.00,-200,172
15/03/2005,18.00.00,-200,196
15/03/2005,19.00.00,-200,243
15/03/2005,20.00.00,-200,248
15/03/2005,21.00.00,-200,233
15/03/2005,22.00.00,-200,174
15/03/2005,23.00.00,-200,149
16/03/2005,00.00.00,-200,134
16/03/2005,01.00.00,-200,123
16/03/2005,02.00.00,-200,111
16/03/2005,03.00.00,-200,93
16/03/2005,04.00.00,-200,97
16/03/2005,05.00.00,-200,86
16/03/2005,06.00.00,-200,99
16/03/2005,07.00.00,-200,99
16/03/2005,08.00.00,-200,129
16/03/2005,09.00.00,-200,161
16/03/2005,10.00.00,-200,202
16/03/2005,11.00.00,-200,200
16/03/2005,12.00.00,-200,194
16/03/2005,13.00.00,-200,173
16/03/2005,14.00.00,-200,169
16/03/2005,15.00.00,-200,188
16/03/2005,16.00.00,-200,211
16/03/2005,17.00.00,-200,210
16/03/2005,18.00.00,-200,193
16/03/2005,19.00.00,-200,227
16/03/2005,20.00.00,-200,223
16/03/2005,21.00.00,-200,229
16/03/2005,22.00.00,-200,194
16/03/2005,23.00.00,-200,171
17/03/2005,00.00.00,-200,147
17/03/2005,01.00.00,-200,111
17/03/2005,02.00.00,-200,104
17/03/2005,03.00.00,-200,90
17/03/2005,04.00.00,-200,81
17/03/2005,05.00.00,-200,69
17/03/2005,06.00.00,-200,84
17/03/2005,07.00.00,-200,123
17/03/2005,08.00.00,-200,166
17/03/2005,09.00.00,-200,189
17/03/2005,10.00.00,-200,217
17/03/2005,11.00.00,-200,196
17/03/2005,12.00.00,-200,189
17/03/2005,13.00.00,-200,174
17/03/2005,14.00.00,-200,161
17/03/2005,15.00.00,-200,158
17/03/2005,16.00.00,-200,161
17/03/2005,17.00.00,-200,147
17/03/2005,18.00.00,-200,165
17/03/2005,19.00.00,-200,214
17/03/2005,20.00.00,-200,228
17/03/2005,21.00.00,-200,240
17/03/2005,22.00.00,-200,188
17/03/2005,23.00.00,-200,173
18/03/2005,00.00.00,-200,150
18/03/2005,01.00.00,-200,134
18/03/2005,02.00.00,-200,132
18/03/2005,03.00.00,-200,117
18/03/2005,04.00.00,-200,103
18/03/2005,05.00.00,-200,99
18/03/2005,06.00.00,-200,106
18/03/2005,07.00.00,-200,113
18/03/2005,08.00.00,-200,141
18/03/2005,09.00.00,-200,180
18/03/2005,10.00.00,-200,192
18/03/2005,11.00.00,-200,187
18/03/2005,12.00.00,-200,169
18/03/2005,13.00.00,-200,161
18/03/2005,14.00.00,-200,160
18/03/2005,15.00.00,-200,177
18/03/2005,16.00.00,-200,219
18/03/2005,17.00.00,-200,212
18/03/2005,18.00.00,-200,225
18/03/2005,19.00.00,-200,240
18/03/2005,20.00.00,-200,223
18/03/2005,21.00.00,-200,241
18/03/2005,22.00.00,-200,159
18/03/2005,23.00.00,-200,150
19/03/2005,00.00.00,-200,163
19/03/2005,01.00.00,-200,155
19/03/2005,02.00.00,-200,119
19/03/2005,03.00.00,-200,94
19/03/2005,04.00.00,-200,80
19/03/2005,05.00.00,-200,83
19/03/2005,06.00.00,-200,79
19/03/2005,07.00.00,-200,96
19/03/2005,08.00.00,-200,141
19/03/2005,09.00.00,-200,153
19/03/2005,10.00.00,-200,156
19/03/2005,11.00.00,-200,162
19/03/2005,12.00.00,-200,164
19/03/2005,13.00.00,-200,160
19/03/2005,14.00.00,-200,140
19/03/2005,15.00.00,-200,119
19/03/2005,16.00.00,-200,153
19/03/2005,17.00.00,-200,139
19/03/2005,18.00.00,-200,156
19/03/2005,19.00.00,-200,183
19/03/2005,20.00.00,-200,185
19/03/2005,21.00.00,-200,200
19/03/2005,22.00.00,-200,163
19/03/2005,23.00.00,-200,154
20/03/2005,00.00.00,-200,151
20/03/2005,01.00.00,-200,149
20/03/2005,02.00.00,-200,131
20/03/2005,03.00.00,-200,94
20/03/2005,04.00.00,-200,66
20/03/2005,05.00.00,-200,69
20/03/2005,06.00.00,-200,57
20/03/2005,07.00.00,-200,78
20/03/2005,08.00.00,-200,84
20/03/2005,09.00.00,-200,97
20/03/2005,10.00.00,-200,123
20/03/2005,11.00.00,-200,166
20/03/2005,12.00.00,-200,130
20/03/2005,13.00.00,-200,109
20/03/2005,14.00.00,-200,82
20/03/2005,15.00.00,-200,73
20/03/2005,16.00.00,-200,91
20/03/2005,17.00.00,-200,109
20/03/2005,18.00.00,-200,128
20/03/2005,19.00.00,-200,155
20/03/2005,20.00.00,-200,176
20/03/2005,21.00.00,-200,179
20/03/2005,22.00.00,-200,124
20/03/2005,23.00.00,-200,105
21/03/2005,00.00.00,-200,99
21/03/2005,01.00.00,-200,104
21/03/2005,02.00.00,-200,95
21/03/2005,03.00.00,-200,81
21/03/2005,04.00.00,-200,68
21/03/2005,05.00.00,-200,69
21/03/2005,06.00.00,-200,73
21/03/2005,07.00.00,-200,113
21/03/2005,08.00.00,-200,141
21/03/2005,09.00.00,-200,174
21/03/2005,10.00.00,-200,178
21/03/2005,11.00.00,-200,163
21/03/2005,12.00.00,-200,143
21/03/2005,13.00.00,-200,127
21/03/2005,14.00.00,-200,131
21/03/2005,15.00.00,-200,135
21/03/2005,16.00.00,-200,131
21/03/2005,17.00.00,-200,153
21/03/2005,18.00.00,-200,198
21/03/2005,19.00.00,-200,232
21/03/2005,20.00.00,-200,224
21/03/2005,21.00.00,-200,183
21/03/2005,22.00.00,-200,144
21/03/2005,23.00.00,-200,117
22/03/2005,00.00.00,-200,106
22/03/2005,01.00.00,-200,121
22/03/2005,02.00.00,-200,87
22/03/2005,03.00.00,-200,62
22/03/2005,04.00.00,-200,70
22/03/2005,05.00.00,-200,66
22/03/2005,06.00.00,-200,88
22/03/2005,07.00.00,-200,93
22/03/2005,08.00.00,-200,116
22/03/2005,09.00.00,-200,151
22/03/2005,10.00.00,-200,169
22/03/2005,11.00.00,-200,166
22/03/2005,12.00.00,-200,160
22/03/2005,13.00.00,-200,145
22/03/2005,14.00.00,-200,131
22/03/2005,15.00.00,-200,130
22/03/2005,16.00.00,-200,122
22/03/2005,17.00.00,-200,113
22/03/2005,18.00.00,-200,156
22/03/2005,19.00.00,-200,198
22/03/2005,20.00.00,-200,175
22/03/2005,21.00.00,-200,141
22/03/2005,22.00.00,-200,101
22/03/2005,23.00.00,-200,102
23/03/2005,00.00.00,-200,119
23/03/2005,01.00.00,-200,110
23/03/2005,02.00.00,-200,87
23/03/2005,03.00.00,-200,66
23/03/2005,04.00.00,-200,65
23/03/2005,05.00.00,-200,63
23/03/2005,06.00.00,-200,71
23/03/2005,07.00.00,-200,103
23/03/2005,08.00.00,-200,144
23/03/2005,09.00.00,-200,158
23/03/2005,10.00.00,-200,169
23/03/2005,11.00.00,-200,184
23/03/2005,12.00.00,-200,143
23/03/2005,13.00.00,-200,133
23/03/2005,14.00.00,-200,141
23/03/2005,15.00.00,-200,153
23/03/2005,16.00.00,-200,149
23/03/2005,17.00.00,-200,159
23/03/2005,18.00.00,-200,181
23/03/2005,19.00.00,-200,227
23/03/2005,20.00.00,-200,230
23/03/2005,21.00.00,-200,194
23/03/2005,22.00.00,-200,172
23/03/2005,23.00.00,-200,158
24/03/2005,00.00.00,-200,144
24/03/2005,01.00.00,-200,133
24/03/2005,02.00.00,-200,109
24/03/2005,03.00.00,-200,94
24/03/2005,04.00.00,-200,73
24/03/2005,05.00.00,-200,76
24/03/2005,06.00.00,-200,74
24/03/2005,07.00.00,-200,73
24/03/2005,08.00.00,-200,107
24/03/2005,09.00.00,-200,115
24/03/2005,10.00.00,-200,132
24/03/2005,11.00.00,-200,155
24/03/2005,12.00.00,-200,140
24/03/2005,13.00.00,-200,147
24/03/2005,14.00.00,-200,161
24/03/2005,15.00.00,-200,123
24/03/2005,16.00.00,-200,142
24/03/2005,17.00.00,-200,143
24/03/2005,18.00.00,-200,153
24/03/2005,19.00.00,-200,200
24/03/2005,20.00.00,-200,232
24/03/2005,21.00.00,-200,201
24/03/2005,22.00.00,-200,175
24/03/2005,23.00.00,-200,159
25/03/2005,00.00.00,-200,135
25/03/2005,01.00.00,-200,128
25/03/2005,02.00.00,-200,109
25/03/2005,03.00.00,-200,101
25/03/2005,04.00.00,-200,96
25/03/2005,05.00.00,-200,87
25/03/2005,06.00.00,-200,81
25/03/2005,07.00.00,-200,100
25/03/2005,08.00.00,-200,146
25/03/2005,09.00.00,-200,158
25/03/2005,10.00.00,-200,136
25/03/2005,11.00.00,-200,117
25/03/2005,12.00.00,-200,140
25/03/2005,13.00.00,-200,169
25/03/2005,14.00.00,-200,163
25/03/2005,15.00.00,-200,144
25/03/2005,16.00.00,-200,153
25/03/2005,17.00.00,-200,164
25/03/2005,18.00.00,-200,174
25/03/2005,19.00.00,-200,196
25/03/2005,20.00.00,-200,189
25/03/2005,21.00.00,-200,155
25/03/2005,22.00.00,-200,137
25/03/2005,23.00.00,-200,117
26/03/2005,00.00.00,-200,128
26/03/2005,01.00.00,-200,124
26/03/2005,02.00.00,-200,108
26/03/2005,03.00.00,-200,89
26/03/2005,04.00.00,-200,92
26/03/2005,05.00.00,-200,84
26/03/2005,06.00.00,-200,83
26/03/2005,07.00.00,-200,80
26/03/2005,08.00.00,-200,93
26/03/2005,09.00.00,-200,106
26/03/2005,10.00.00,-200,115
26/03/2005,11.00.00,-200,124
26/03/2005,12.00.00,-200,113
26/03/2005,13.00.00,-200,104
26/03/2005,14.00.00,-200,85
26/03/2005,15.00.00,-200,94
26/03/2005,16.00.00,-200,99
26/03/2005,17.00.00,-200,112
26/03/2005,18.00.00,-200,122
26/03/2005,19.00.00,-200,119
26/03/2005,20.00.00,-200,119
26/03/2005,21.00.00,-200,127
26/03/2005,22.00.00,-200,126
26/03/2005,23.00.00,-200,111
27/03/2005,00.00.00,-200,102
27/03/2005,01.00.00,-200,93
27/03/2005,02.00.00,-200,78
27/03/2005,03.00.00,-200,74
27/03/2005,04.00.00,-200,68
27/03/2005,05.00.00,-200,68
27/03/2005,06.00.00,-200,61
27/03/2005,07.00.00,-200,76
27/03/2005,08.00.00,-200,78
27/03/2005,09.00.00,-200,79
27/03/2005,10.00.00,-200,90
27/03/2005,11.00.00,-200,89
27/03/2005,12.00.00,-200,97
27/03/2005,13.00.00,-200,91
27/03/2005,14.00.00,-200,62
27/03/2005,15.00.00,-200,66
27/03/2005,16.00.00,-200,104
27/03/2005,17.00.00,-200,126
27/03/2005,18.00.00,-200,122
27/03/2005,19.00.00,-200,121
27/03/2005,20.00.00,-200,126
27/03/2005,21.00.00,-200,115
27/03/2005,22.00.00,-200,116
27/03/2005,23.00.00,-200,120
28/03/2005,00.00.00,-200,111
28/03/2005,01.00.00,-200,101
28/03/2005,02.00.00,-200,92
28/03/2005,03.00.00,-200,78
28/03/2005,04.00.00,-200,63
28/03/2005,05.00.00,-200,63
28/03/2005,06.00.00,-200,63
28/03/2005,07.00.00,-200,84
28/03/2005,08.00.00,-200,89
28/03/2005,09.00.00,-200,101
28/03/2005,10.00.00,-200,115
28/03/2005,11.00.00,-200,111
28/03/2005,12.00.00,-200,96
28/03/2005,13.00.00,-200,87
28/03/2005,14.00.00,-200,81
28/03/2005,15.00.00,-200,85
28/03/2005,16.00.00,-200,98
28/03/2005,17.00.00,-200,109
28/03/2005,18.00.00,-200,150
28/03/2005,19.00.00,-200,175
28/03/2005,20.00.00,-200,157
